timestamp,State,co,no2,o3,pm10,pm25,so2
2022-04-30,Mizoram,367.5,0.98,11.8,71.28,12.69,11.94
2022-05-01,Mizoram,190.0,1.6,16.88,68.0,16.0,10.8
2022-05-02,Mizoram,317.14,1.18,10.24,46.24,8.94,11.06
2022-05-04,Mizoram,274.38,0.36,11.13,24.39,2.58,9.84
2022-05-05,Mizoram,539.41,1.12,11.14,42.26,5.27,10.9
2022-05-06,Mizoram,402.38,0.63,11.74,34.52,3.63,11.77
2022-05-07,Mizoram,403.48,0.71,14.87,47.11,5.72,12.43
2022-05-08,Mizoram,311.3,0.3,14.0,43.45,5.75,12.64
2022-05-09,Mizoram,279.0,1.11,15.29,20.79,3.96,10.6
2022-05-10,Mizoram,162.17,0.29,15.96,10.65,0.22,10.67
2022-05-11,Mizoram,197.92,0.43,18.14,25.04,4.36,10.88
2022-05-12,Mizoram,213.18,0.37,18.47,40.02,7.14,10.78
2022-05-13,Mizoram,221.36,0.67,23.07,41.77,7.32,10.79
2022-05-14,Mizoram,180.0,0.27,37.61,46.97,7.97,11.69
2022-05-15,Mizoram,136.11,0.16,72.52,28.89,4.89,12.87
2022-05-16,Mizoram,195.0,0.33,73.43,25.39,3.27,13.22
2022-05-17,Mizoram,181.25,0.55,33.08,18.81,3.32,11.3
2022-05-18,Mizoram,176.25,0.29,53.36,17.38,2.68,12.4
2022-05-19,Mizoram,251.43,1.5,7.18,21.0,3.86,12.7
2022-05-20,Mizoram,287.78,0.52,3.26,32.89,3.92,12.26
2022-05-21,Mizoram,236.25,0.47,3.01,32.96,2.7,11.98
2022-05-22,Mizoram,222.5,0.22,2.1,33.62,4.25,13.57
2022-05-23,Mizoram,431.43,0.69,0.0,42.0,5.61,13.59
2022-05-24,Mizoram,445.56,0.76,0.01,32.67,4.11,13.65
2022-05-25,Mizoram,390.0,0.54,0.89,35.29,5.59,12.86
2022-05-26,Mizoram,285.71,0.79,2.97,46.43,8.14,13.69
2022-03-30,Nagaland,450.0,2.29,15.14,0.0,0.0,36.37
2022-03-31,Nagaland,335.0,2.8,10.16,0.0,0.0,35.2
2022-04-02,Nagaland,370.0,3.01,9.25,0.0,0.0,36.61
2022-04-03,Nagaland,410.0,2.6,20.21,0.0,0.0,35.7
2022-04-04,Nagaland,460.0,2.43,10.32,0.0,0.0,35.51
2022-04-05,Nagaland,290.0,2.95,22.85,0.0,0.0,35.5
2022-04-06,Nagaland,400.0,2.53,13.86,112.0,48.0,35.94
2022-04-07,Nagaland,510.0,2.4,13.07,158.0,64.0,36.27
2022-04-08,Nagaland,500.0,2.47,13.32,122.0,51.0,35.66
2022-04-09,Nagaland,450.0,2.71,14.04,121.0,61.0,36.85
2022-04-10,Nagaland,410.0,2.46,11.79,41.0,29.0,35.89
2022-04-11,Nagaland,320.0,2.67,18.4,31.0,24.0,35.84
2022-04-12,Nagaland,280.0,2.81,18.68,81.0,42.0,36.75
2022-04-13,Nagaland,260.0,2.46,8.57,96.0,35.0,35.32
2022-04-14,Nagaland,280.0,2.73,19.88,66.0,23.0,36.03
2022-04-15,Nagaland,200.0,2.98,14.36,64.0,23.0,37.47
2022-04-16,Nagaland,260.0,2.57,19.82,85.0,24.0,36.89
2022-04-17,Nagaland,185.0,3.13,30.7,50.5,13.5,36.61
2022-04-22,Nagaland,330.0,2.95,10.82,67.0,22.0,36.89
2022-04-23,Nagaland,290.0,2.81,18.54,97.0,38.0,37.61
2022-04-24,Nagaland,240.0,2.5,27.68,131.0,33.0,36.56
2022-04-25,Nagaland,340.0,2.39,22.57,227.0,52.0,36.37
2022-04-26,Nagaland,320.0,2.7,18.36,153.0,46.0,36.85
2022-04-27,Nagaland,344.44,2.7,15.66,90.67,37.22,39.81
2022-04-28,Nagaland,382.5,2.59,13.58,101.79,44.54,39.72
2022-04-29,Nagaland,394.29,2.67,15.85,89.51,40.48,37.23
2022-04-30,Nagaland,404.0,2.71,12.34,74.35,37.2,38.04
2022-05-01,Nagaland,230.0,2.57,12.29,58.0,25.0,37.23
2022-05-02,Nagaland,406.67,2.68,10.75,64.52,33.14,37.18
2022-05-04,Nagaland,343.12,2.66,12.43,52.0,18.69,37.64
2022-05-05,Nagaland,351.05,2.71,13.0,77.37,23.26,40.41
2022-05-06,Nagaland,428.5,2.77,12.91,86.35,25.75,41.28
2022-05-07,Nagaland,371.3,2.7,12.33,64.48,23.48,40.87
2022-05-08,Nagaland,299.09,2.74,12.27,56.8,20.91,40.63
2022-05-09,Nagaland,349.0,2.62,12.08,80.9,29.45,38.74
2022-05-10,Nagaland,329.57,2.58,10.51,35.74,17.65,38.02
2022-05-11,Nagaland,290.42,2.66,10.09,18.67,13.04,38.23
2022-05-12,Nagaland,355.91,2.67,13.4,27.5,18.95,39.62
2022-05-13,Nagaland,359.13,2.7,10.58,46.96,25.48,38.28
2022-05-14,Nagaland,302.17,2.55,13.43,57.7,28.04,37.62
2022-05-15,Nagaland,336.47,2.74,11.95,51.53,26.12,37.56
2022-05-16,Nagaland,424.38,2.6,11.97,46.69,26.94,37.36
2022-05-17,Nagaland,348.75,2.65,11.04,45.62,26.0,37.69
2022-05-18,Nagaland,326.25,2.8,10.36,62.62,22.25,38.12
2022-05-19,Nagaland,358.75,2.71,12.33,64.38,21.38,31.51
2022-05-20,Nagaland,331.43,2.65,10.29,88.57,30.43,34.57
2022-05-21,Nagaland,328.75,2.84,9.75,84.25,28.0,36.96
2022-05-22,Nagaland,298.89,2.73,9.65,71.78,25.11,42.07
2022-05-23,Nagaland,347.5,2.64,9.79,105.12,34.5,40.65
2022-05-24,Nagaland,407.14,2.69,8.81,90.43,29.57,38.74
2022-05-25,Nagaland,372.5,2.67,9.82,59.0,26.25,38.3
2022-05-26,Nagaland,368.57,2.73,9.95,80.71,28.71,38.52
2020-06-06,Odisha,620.0,0.45,44.26,269.24,169.83,4.21
2020-06-08,Odisha,1650.0,0.0,40.87,49.42,39.55,29.99
2022-03-30,Odisha,560.0,0.0,37.83,102.87,47.49,14.79
2022-03-31,Odisha,1050.0,2.91,11.64,96.26,44.31,17.65
2022-04-02,Odisha,1347.5,9.59,22.64,78.4,42.0,25.89
2022-04-03,Odisha,1910.0,9.8,14.46,28.35,22.98,17.45
2022-04-04,Odisha,950.0,4.84,6.64,5.44,0.77,0.0
2022-04-05,Odisha,780.0,7.15,29.26,61.49,33.48,19.26
2022-04-06,Odisha,525.0,0.32,17.24,38.94,15.2,12.12
2022-04-07,Odisha,1485.0,5.19,38.34,57.84,45.94,14.86
2022-04-08,Odisha,525.0,0.33,31.57,42.16,27.42,10.38
2022-04-09,Odisha,1080.0,0.66,101.07,106.07,64.14,15.31
2022-04-10,Odisha,1050.0,0.66,145.17,87.4,68.31,13.78
2022-04-11,Odisha,1552.5,5.18,33.18,41.38,34.33,7.4
2022-04-12,Odisha,1070.0,0.6,29.4,74.46,28.96,9.05
2022-04-13,Odisha,1510.0,5.3,21.5,19.56,32.88,7.55
2022-04-14,Odisha,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15,Odisha,1060.0,0.62,90.1,93.84,55.13,13.06
2022-04-16,Odisha,1025.0,2.72,44.16,45.0,17.99,7.6
2022-04-19,Odisha,1470.0,5.14,64.18,53.52,32.88,6.56
2022-04-20,Odisha,1075.0,0.6,52.54,87.3,56.98,12.28
2022-04-21,Odisha,1935.0,9.72,28.18,6.82,11.9,1.01
2022-04-22,Odisha,1080.0,0.3,18.64,67.07,28.24,9.76
2022-04-24,Odisha,3610.0,9.61,18.82,111.31,66.44,20.34
2022-04-25,Odisha,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-26,Odisha,1822.5,12.56,53.68,84.27,56.47,41.65
2022-04-27,Odisha,1654.44,12.51,26.61,81.21,41.8,15.58
2022-04-28,Odisha,1041.67,9.32,26.99,68.01,13.49,30.62
2022-04-29,Odisha,1784.57,9.39,79.29,109.02,39.31,25.23
2022-04-30,Odisha,1670.94,16.78,73.29,77.63,38.79,19.53
2022-05-01,Odisha,1100.0,13.74,48.37,29.25,46.36,11.08
2022-05-02,Odisha,1118.95,27.68,69.28,60.84,30.78,17.77
2022-05-04,Odisha,1097.5,24.61,85.33,49.2,27.43,15.24
2022-05-05,Odisha,1254.42,14.61,41.94,29.26,23.8,10.6
2022-05-06,Odisha,560.94,5.66,7.89,37.19,16.54,9.12
2022-05-07,Odisha,1478.41,15.83,25.77,51.33,25.75,7.08
2022-05-08,Odisha,1643.99,7.92,24.76,31.46,16.21,17.5
2022-05-09,Odisha,1491.67,13.61,20.94,21.72,9.12,9.87
2022-05-10,Odisha,1389.63,11.9,16.33,7.79,3.96,6.2
2022-05-11,Odisha,1577.84,12.64,26.28,18.87,8.7,6.47
2022-05-12,Odisha,1105.22,18.74,22.79,9.11,16.72,11.12
2022-05-13,Odisha,1106.15,23.11,28.88,18.7,27.22,11.81
2022-05-14,Odisha,1140.0,11.03,27.98,506.44,366.28,17.7
2022-05-15,Odisha,580.0,0.0,9.94,188.22,31.97,11.96
2022-05-16,Odisha,560.0,15.55,14.76,22.97,37.3,6.81
2022-05-17,Odisha,555.0,11.96,18.8,7.51,15.45,5.56
2022-05-18,Odisha,1593.93,15.51,33.29,38.24,16.43,8.66
2022-05-19,Odisha,563.33,12.78,10.18,21.78,11.9,6.1
2022-05-20,Odisha,1667.5,13.98,25.04,35.11,19.26,7.66
2022-05-21,Odisha,982.5,12.43,15.32,43.87,19.11,8.11
2022-05-22,Odisha,1509.17,3.98,27.9,49.98,9.65,11.66
2022-05-23,Odisha,1001.25,14.21,27.33,24.96,7.53,6.62
2022-05-24,Odisha,1724.12,16.86,27.92,31.07,21.63,22.61
2022-05-25,Odisha,1517.46,14.88,23.09,67.67,33.1,8.43
2022-05-26,Odisha,1133.33,25.06,35.32,105.51,51.41,12.36
2022-03-30,Puducherry,620.0,3.0,13.45,49.0,6.0,18.4
2022-03-31,Puducherry,300.0,3.15,13.09,32.5,10.0,14.1
2022-04-02,Puducherry,1280.0,4.3,22.29,60.0,16.0,13.5
2022-04-03,Puducherry,525.0,1.95,23.2,21.0,5.0,14.55
2022-04-05,Puducherry,400.0,5.5,10.72,67.0,13.0,10.2
2022-04-06,Puducherry,1170.0,3.6,15.07,75.0,9.0,19.6
2022-04-07,Puducherry,1910.0,3.4,17.13,48.0,8.0,6.6
2022-04-08,Puducherry,370.0,5.9,17.82,73.0,33.0,14.9
2022-04-09,Puducherry,650.0,9.3,23.91,53.0,31.0,21.7
2022-04-10,Puducherry,730.0,9.2,17.01,27.0,5.0,14.0
2022-04-11,Puducherry,640.0,5.0,12.66,18.0,5.0,22.9
2022-04-12,Puducherry,1600.0,5.0,16.8,24.0,1.0,9.7
2022-04-13,Puducherry,1150.0,16.3,2.47,106.0,55.0,33.7
2022-04-14,Puducherry,340.0,8.1,22.4,33.0,6.0,33.7
2022-04-15,Puducherry,650.0,14.9,15.05,42.0,2.0,94.1
2022-04-16,Puducherry,780.0,4.4,26.36,42.0,3.0,17.8
2022-04-17,Puducherry,560.0,7.2,52.94,47.0,20.0,17.1
2022-04-18,Puducherry,1170.0,9.0,48.29,47.0,19.0,7.4
2022-04-19,Puducherry,2005.0,4.7,25.32,44.0,10.0,17.4
2022-04-20,Puducherry,370.0,3.9,25.21,59.0,6.0,12.2
2022-04-21,Puducherry,370.0,3.4,18.25,48.0,10.0,12.7
2022-04-22,Puducherry,380.0,4.7,18.76,33.0,8.0,12.9
2022-04-23,Puducherry,390.0,3.2,20.74,36.0,15.0,14.3
2022-04-24,Puducherry,320.0,2.6,31.61,19.0,4.0,17.9
2022-04-25,Puducherry,660.0,4.2,21.91,44.0,6.0,16.0
2022-04-26,Puducherry,300.0,3.9,23.32,39.0,6.0,11.2
2022-04-27,Puducherry,414.44,3.37,5.7,14.33,4.5,13.87
2022-04-28,Puducherry,386.96,3.87,12.2,26.39,7.72,15.33
2022-04-29,Puducherry,358.1,4.51,19.31,31.19,11.95,16.32
2022-04-30,Puducherry,370.0,5.0,9.21,22.0,11.0,12.65
2022-05-07,Puducherry,491.67,9.22,56.14,48.39,29.5,13.24
2022-05-08,Puducherry,545.45,9.01,38.63,51.53,28.14,15.35
2022-05-09,Puducherry,700.95,15.28,43.51,87.15,39.76,13.93
2022-05-10,Puducherry,710.59,18.41,36.17,69.55,34.23,20.4
2022-05-11,Puducherry,819.29,20.29,28.78,98.36,36.45,17.58
2022-05-12,Puducherry,548.1,15.06,40.13,69.33,26.32,11.66
2022-05-13,Puducherry,454.35,7.71,35.12,34.0,16.09,17.51
2022-05-14,Puducherry,436.09,7.66,34.85,52.68,18.27,13.3
2022-05-15,Puducherry,420.0,6.66,36.6,29.12,10.12,11.61
2022-05-16,Puducherry,656.88,12.52,28.24,28.29,10.5,12.62
2022-05-17,Puducherry,360.0,4.51,26.35,34.12,11.25,9.17
2022-05-18,Puducherry,326.25,3.42,31.51,24.62,7.38,11.28
2022-05-19,Puducherry,368.75,6.0,37.19,45.62,12.25,9.99
2022-05-20,Puducherry,400.0,7.59,26.53,73.0,22.38,12.56
2022-05-21,Puducherry,460.0,11.25,22.47,60.38,18.12,12.29
2022-05-22,Puducherry,433.33,8.44,29.35,54.88,16.75,13.48
2022-05-23,Puducherry,441.43,6.83,28.46,42.38,12.29,13.6
2022-05-24,Puducherry,371.25,4.96,28.43,55.5,18.29,16.12
2022-05-25,Puducherry,410.0,6.9,37.08,44.44,13.5,19.5
2022-05-26,Puducherry,365.71,9.56,41.84,56.17,21.29,42.56
2017-11-27,Punjab,1.83,144.23,135.4,425.0,231.0,75.63
2020-06-10,Punjab,372.0,9.32,17.62,80.93,39.8,205.07
2020-06-11,Punjab,540.0,10.88,21.69,155.97,70.08,5.84
2021-11-23,Punjab,580.0,6.7,34.23,182.54,83.38,9.9
2022-03-30,Punjab,1012.64,18.5,34.23,193.84,75.15,31.62
2022-03-31,Punjab,746.98,19.79,26.11,130.78,46.48,17.49
2022-04-02,Punjab,881.4,20.86,36.99,175.83,60.05,17.5
2022-04-03,Punjab,677.03,19.75,36.59,121.6,46.43,21.95
2022-04-04,Punjab,860.16,20.72,26.8,169.21,48.44,16.85
2022-04-05,Punjab,643.01,17.98,24.11,222.09,64.62,20.05
2022-04-06,Punjab,653.01,22.31,49.82,179.84,59.16,19.85
2022-04-07,Punjab,748.69,26.81,43.65,174.4,68.23,27.31
2022-04-08,Punjab,758.69,21.41,45.63,162.49,73.62,27.05
2022-04-09,Punjab,640.11,21.23,44.33,170.2,65.88,12.16
2022-04-10,Punjab,577.23,18.9,46.99,144.49,56.69,14.07
2022-04-11,Punjab,827.23,21.78,48.7,151.38,63.09,12.53
2022-04-12,Punjab,878.67,22.43,50.21,235.03,95.48,27.73
2022-04-13,Punjab,954.29,19.86,41.38,183.99,77.7,7.48
2022-04-14,Punjab,700.19,21.49,39.19,160.81,65.16,19.7
2022-04-15,Punjab,527.33,16.16,50.87,104.53,43.37,15.8
2022-04-16,Punjab,640.19,21.92,45.74,158.32,56.36,13.97
2022-04-17,Punjab,588.78,25.68,50.18,129.55,53.9,9.98
2022-04-18,Punjab,545.9,21.6,63.31,142.23,47.95,23.85
2022-04-19,Punjab,695.92,20.6,53.86,257.51,71.63,13.3
2022-04-20,Punjab,767.34,26.83,41.86,199.78,82.74,19.86
2022-04-21,Punjab,561.58,23.77,27.84,147.41,46.43,8.68
2022-04-22,Punjab,595.84,20.5,32.9,74.4,30.01,12.12
2022-04-23,Punjab,561.56,20.67,50.59,123.58,48.42,151.59
2022-04-24,Punjab,460.14,19.99,47.14,116.95,55.68,152.78
2022-04-25,Punjab,597.28,19.17,60.38,159.58,71.65,157.98
2022-04-26,Punjab,492.61,28.35,45.98,131.73,52.91,9.39
2022-04-27,Punjab,961.69,32.16,43.45,226.5,89.0,42.31
2022-04-28,Punjab,985.77,28.83,45.3,180.16,77.9,17.1
2022-04-29,Punjab,871.69,25.25,39.31,165.06,72.93,19.71
2022-04-30,Punjab,1049.07,27.71,38.25,196.95,77.54,14.16
2022-05-01,Punjab,572.2,19.86,47.52,136.68,28.3,8.74
2022-05-02,Punjab,824.39,20.19,48.7,150.94,51.83,9.19
2022-05-04,Punjab,488.94,21.17,30.1,105.0,48.06,8.99
